TransID,Date,Month,Region,ProdName,Quantity,Price,Cost,Revenue,Profit
354,09/03/2023,3,MienNam,Ban phim,3,800000,500000,2400000,900000
355,27/05/2023,5,MienBac,Ban phim,1,760000,500000,760000,260000
356,20/12/2023,12,MienBac,Ban phim,9,792000,500000,7128000,2628000
357,09/07/2023,7,MienNam,Laptop Dell,1,14850000,12000000,14850000,2850000
358,21/04/2023,4,MienBac,Laptop Dell,4,14400000,12000000,57600000,9600000
359,10/07/2023,7,MienBac,Chuot quang,2,208000,100000,416000,216000
360,22/10/2023,10,MienTrung,Dien thoai,2,8000000,6600000,16000000,2800000
361,16/03/2023,3,MienTrung,Laptop Dell,3,15600000,13200000,46800000,7200000
362,18/11/2023,11,MienTrung,Dien thoai,8,7680000,6600000,61440000,8640000
363,06/01/2023,1,MienNam,Tai nghe,6,510000,250000,3060000,1560000
364,23/04/2023,4,MienBac,Tai nghe,3,520000,250000,1560000,810000
365,22/12/2023,12,MienNam,Chuot quang,8,208000,100000,1664000,864000
366,17/08/2023,8,MienBac,Chuot quang,2,198000,100000,396000,196000
367,20/10/2023,10,MienBac,Dien thoai,4,7760000,6000000,31040000,7040000
368,28/05/2023,5,MienTrung,Ban phim,2,824000,550000,1648000,548000
369,08/09/2023,9,MienTrung,Dien thoai,3,7920000,6600000,23760000,3960000
370,05/06/2023,6,MienNam,Dien thoai,4,7600000,6000000,30400000,6400000
371,27/11/2023,11,MienBac,Laptop Dell,4,15450000,12000000,61800000,13800000
372,02/04/2023,4,MienNam,Chuot quang,4,196000,100000,784000,384000
373,26/04/2023,4,MienNam,Laptop Dell,2,15150000,12000000,30300000,6300000
374,16/12/2023,12,MienBac,Chuot quang,7,200000,100000,1400000,700000
375,20/07/2023,7,MienNam,Dien thoai,4,8320000,6000000,33280000,9280000
376,14/07/2023,7,MienNam,Dien thoai,1,7840000,6000000,7840000,1840000
377,21/07/2023,7,MienBac,Chuot quang,2,198000,100000,396000,196000
378,22/09/2023,9,MienBac,Chuot quang,5,206000,100000,1030000,530000
379,01/11/2023,11,MienTrung,Ban phim,7,824000,550000,5768000,1918000
380,07/07/2023,7,MienNam,Chuot quang,2,202000,100000,404000,204000
381,15/09/2023,9,MienTrung,Chuot quang,2,196000,110000,392000,172000
382,10/12/2023,12,MienTrung,Dien thoai,3,8000000,6600000,24000000,4200000
383,05/09/2023,9,MienTrung,Dien thoai,3,7760000,6600000,23280000,3480000
384,16/02/2023,2,MienTrung,Chuot quang,7,208000,110000,1456000,686000
385,02/06/2023,6,MienNam,Tai nghe,1,485000,250000,485000,235000
386,03/10/2023,10,MienBac,Ban phim,4,760000,500000,3040000,1040000
387,22/02/2023,2,MienBac,Tai nghe,6,480000,250000,2880000,1380000
388,27/07/2023,7,MienTrung,Tai nghe,2,500000,275000,1000000,450000
389,23/12/2023,12,MienTrung,Ban phim,1,808000,550000,808000,258000
390,08/02/2023,2,MienBac,Tai nghe,7,485000,250000,3395000,1645000
391,03/04/2023,4,MienBac,Chuot quang,3,208000,100000,624000,324000
392,15/09/2023,9,MienTrung,Tai nghe,2,500000,275000,1000000,450000
393,09/01/2023,1,MienTrung,Dien thoai,7,8080000,6600000,56560000,10360000
394,15/09/2023,9,MienBac,Ban phim,4,816000,500000,3264000,1264000
395,16/12/2023,12,MienTrung,Tai nghe,9,505000,275000,4545000,2070000
396,04/10/2023,10,MienNam,Dien thoai,4,8080000,6000000,32320000,8320000
397,18/12/2023,12,MienBac,Laptop Dell,1,14700000,12000000,14700000,2700000
398,07/11/2023,11,MienNam,Dien thoai,4,8240000,6000000,32960000,8960000
399,11/04/2023,4,MienTrung,Chuot quang,3,196000,110000,588000,258000
400,11/02/2023,2,MienNam,Tai nghe,4,515000,250000,2060000,1060000
401,17/01/2023,1,MienNam,Laptop Dell,3,15450000,12000000,46350000,10350000
402,14/05/2023,5,MienTrung,Chuot quang,5,198000,110000,990000,440000
403,08/12/2023,12,MienNam,Laptop Dell,7,14550000,12000000,101850000,17850000
404,13/04/2023,4,MienBac,Chuot quang,1,196000,100000,196000,96000
405,12/11/2023,11,MienBac,Tai nghe,3,520000,250000,1560000,810000
406,02/12/2023,12,MienNam,Ban phim,1,792000,500000,792000,292000
407,28/11/2023,11,MienNam,Laptop Dell,6,14850000,12000000,89100000,17100000
408,15/11/2023,11,MienNam,Tai nghe,4,480000,250000,1920000,920000
409,27/03/2023,3,MienTrung,Chuot quang,2,190000,110000,380000,160000
410,17/06/2023,6,MienBac,Laptop Dell,2,15150000,12000000,30300000,6300000
411,02/05/2023,5,MienTrung,Chuot quang,5,206000,110000,1030000,480000
412,09/04/2023,4,MienBac,Chuot quang,3,192000,100000,576000,276000
413,06/02/2023,2,MienTrung,Laptop Dell,8,15600000,13200000,124800000,19200000
414,03/03/2023,3,MienBac,Dien thoai,4,8080000,6000000,32320000,8320000
415,06/02/2023,2,MienNam,Dien thoai,9,8160000,6000000,73440000,19440000
416,18/07/2023,7,MienNam,Ban phim,3,776000,500000,2328000,828000
417,04/07/2023,7,MienTrung,Laptop Dell,3,14850000,13200000,44550000,4950000
418,07/06/2023,6,MienNam,Chuot quang,1,190000,100000,190000,90000
419,26/05/2023,5,MienBac,Laptop Dell,5,15000000,12000000,75000000,15000000
420,18/12/2023,12,MienBac,Ban phim,6,824000,500000,4944000,1944000
421,08/07/2023,7,MienTrung,Chuot quang,1,200000,110000,200000,90000
422,18/10/2023,10,MienTrung,Chuot quang,4,200000,110000,800000,360000
423,06/01/2023,1,MienBac,Chuot quang,6,192000,100000,1152000,552000
424,26/09/2023,9,MienNam,Tai nghe,3,495000,250000,1485000,735000
425,24/05/2023,5,MienNam,Tai nghe,1,505000,250000,505000,255000
426,22/06/2023,6,MienTrung,Chuot quang,3,198000,110000,594000,264000
427,23/07/2023,7,MienTrung,Chuot quang,4,200000,110000,800000,360000
428,07/04/2023,4,MienTrung,Dien thoai,5,7920000,6600000,39600000,6600000
429,15/09/2023,9,MienBac,Ban phim,1,832000,500000,832000,332000
430,28/08/2023,8,MienBac,Laptop Dell,5,14700000,12000000,73500000,13500000
431,27/05/2023,5,MienNam,Tai nghe,1,520000,250000,520000,270000
432,19/01/2023,1,MienTrung,Dien thoai,1,7600000,6600000,7600000,1000000
433,06/12/2023,12,MienNam,Dien thoai,9,7840000,6000000,70560000,16560000
434,06/05/2023,5,MienTrung,Chuot quang,3,192000,110000,576000,246000
435,25/11/2023,11,MienBac,Tai nghe,3,510000,250000,1530000,780000
436,28/09/2023,9,MienTrung,Ban phim,1,816000,550000,816000,266000
437,10/08/2023,8,MienNam,Dien thoai,2,8160000,6000000,16320000,4320000
438,28/01/2023,1,MienNam,Ban phim,1,808000,500000,808000,308000
439,18/04/2023,4,MienNam,Ban phim,4,816000,500000,3264000,1264000
440,18/04/2023,4,MienTrung,Chuot quang,3,192000,110000,576000,246000
441,05/06/2023,6,MienTrung,Chuot quang,4,202000,110000,808000,368000
442,19/02/2023,2,MienNam,Ban phim,6,776000,500000,4656000,1656000
443,22/06/2023,6,MienBac,Chuot quang,2,204000,100000,408000,208000
444,19/05/2023,5,MienTrung,Ban phim,1,800000,550000,800000,250000
445,11/12/2023,12,MienBac,Laptop Dell,3,15000000,12000000,45000000,9000000
446,26/09/2023,9,MienNam,Tai nghe,2,490000,250000,980000,480000
447,16/09/2023,9,MienTrung,Ban phim,3,800000,550000,2400000,750000
448,25/07/2023,7,MienNam,Laptop Dell,2,14700000,12000000,29400000,5400000
449,14/03/2023,3,MienNam,Ban phim,5,792000,500000,3960000,1460000
450,20/05/2023,5,MienBac,Ban phim,2,776000,500000,1552000,552000
451,10/09/2023,9,MienTrung,Tai nghe,2,510000,275000,1020000,470000
452,12/03/2023,3,MienBac,Ban phim,5,760000,500000,3800000,1300000
453,09/01/2023,1,MienTrung,Tai nghe,9,505000,275000,4545000,2070000
454,26/02/2023,2,MienNam,Tai nghe,7,480000,250000,3360000,1610000
455,09/11/2023,11,MienNam,Laptop Dell,3,14400000,12000000,43200000,7200000
456,15/09/2023,9,MienNam,Dien thoai,1,8240000,6000000,8240000,2240000
457,01/07/2023,7,MienTrung,Tai nghe,4,490000,275000,1960000,860000
458,26/12/2023,12,MienTrung,Chuot quang,1,198000,110000,198000,88000
459,13/05/2023,5,MienNam,Dien thoai,5,7760000,6000000,38800000,8800000
460,12/10/2023,10,MienTrung,Ban phim,5,824000,550000,4120000,1370000
461,05/03/2023,3,MienNam,Dien thoai,4,7680000,6000000,30720000,6720000
462,12/09/2023,9,MienNam,Tai nghe,2,475000,250000,950000,450000
463,05/01/2023,1,MienBac,Laptop Dell,5,14550000,12000000,72750000,12750000
464,23/11/2023,11,MienNam,Ban phim,7,776000,500000,5432000,1932000
465,04/11/2023,11,MienBac,Dien thoai,1,7680000,6000000,7680000,1680000
466,03/04/2023,4,MienNam,Laptop Dell,2,14250000,12000000,28500000,4500000
467,25/06/2023,6,MienTrung,Chuot quang,1,192000,110000,192000,82000
468,27/11/2023,11,MienBac,Dien thoai,6,8160000,6000000,48960000,12960000
469,04/09/2023,9,MienBac,Chuot quang,5,194000,100000,970000,470000
470,23/11/2023,11,MienNam,Tai nghe,1,485000,250000,485000,235000
471,24/04/2023,4,MienTrung,Chuot quang,2,192000,110000,384000,164000
472,20/05/2023,5,MienTrung,Chuot quang,3,198000,110000,594000,264000
473,04/01/2023,1,MienNam,Chuot quang,1,196000,100000,196000,96000
474,26/03/2023,3,MienBac,Chuot quang,3,208000,100000,624000,324000
475,07/11/2023,11,MienTrung,Dien thoai,3,7840000,6600000,23520000,3720000
476,07/02/2023,2,MienNam,Dien thoai,3,8080000,6000000,24240000,6240000
477,25/08/2023,8,MienNam,Ban phim,1,808000,500000,808000,308000
478,28/03/2023,3,MienTrung,Tai nghe,5,500000,275000,2500000,1125000
479,27/07/2023,7,MienTrung,Ban phim,1,760000,550000,760000,210000
480,20/09/2023,9,MienBac,Tai nghe,2,515000,250000,1030000,530000
481,09/03/2023,3,MienTrung,Chuot quang,3,198000,110000,594000,264000
482,03/10/2023,10,MienTrung,Tai nghe,4,490000,275000,1960000,860000
483,10/02/2023,2,MienBac,Dien thoai,1,8080000,6000000,8080000,2080000
484,17/11/2023,11,MienBac,Ban phim,8,800000,500000,6400000,2400000
485,25/10/2023,10,MienTrung,Dien thoai,1,7840000,6600000,7840000,1240000
486,14/04/2023,4,MienTrung,Laptop Dell,2,14550000,13200000,29100000,2700000
487,23/08/2023,8,MienNam,Chuot quang,5,200000,100000,1000000,500000
488,15/05/2023,5,MienBac,Chuot quang,5,198000,100000,990000,490000
489,01/07/2023,7,MienBac,Tai nghe,2,485000,250000,970000,470000
490,02/06/2023,6,MienBac,Ban phim,3,760000,500000,2280000,780000
491,20/02/2023,2,MienBac,Tai nghe,3,475000,250000,1425000,675000
492,13/11/2023,11,MienTrung,Ban phim,9,824000,550000,7416000,2466000
493,05/01/2023,1,MienTrung,Laptop Dell,4,15450000,13200000,61800000,9000000
494,06/09/2023,9,MienTrung,Dien thoai,4,7920000,6600000,31680000,5280000
495,04/10/2023,10,MienTrung,Chuot quang,4,198000,110000,792000,352000
496,03/08/2023,8,MienTrung,Dien thoai,5,7600000,6600000,38000000,5000000
497,06/06/2023,6,MienTrung,Chuot quang,4,200000,110000,800000,360000
498,07/05/2023,5,MienTrung,Laptop Dell,1,14850000,13200000,14850000,1650000
499,06/07/2023,7,MienTrung,Ban phim,3,800000,550000,2400000,750000
500,28/11/2023,11,MienBac,Laptop Dell,3,14250000,12000000,42750000,6750000
501,09/04/2023,4,MienBac,Dien thoai,2,8080000,6000000,16160000,4160000
502,03/11/2023,11,MienNam,Chuot quang,1,196000,100000,196000,96000
503,28/09/2023,9,MienNam,Chuot quang,2,190000,100000,380000,180000
504,24/03/2023,3,MienTrung,Laptop Dell,2,14850000,13200000,29700000,3300000
505,27/07/2023,7,MienTrung,Ban phim,2,816000,550000,1632000,532000
506,16/04/2023,4,MienNam,Laptop Dell,2,14850000,12000000,29700000,5700000
507,03/11/2023,11,MienBac,Dien thoai,1,8000000,6000000,8000000,2000000
508,05/10/2023,10,MienNam,Ban phim,2,784000,500000,1568000,568000
509,01/11/2023,11,MienTrung,Chuot quang,9,198000,110000,1782000,792000
510,17/07/2023,7,MienTrung,Dien thoai,1,8240000,6600000,8240000,1640000
511,27/07/2023,7,MienBac,Ban phim,4,792000,500000,3168000,1168000
512,07/06/2023,6,MienNam,Tai nghe,1,490000,250000,490000,240000
513,25/07/2023,7,MienTrung,Laptop Dell,2,14700000,13200000,29400000,3000000
514,04/09/2023,9,MienTrung,Dien thoai,3,8080000,6600000,24240000,4440000
515,02/12/2023,12,MienNam,Laptop Dell,4,14250000,12000000,57000000,9000000
516,21/09/2023,9,MienBac,Laptop Dell,3,15300000,12000000,45900000,9900000
517,01/06/2023,6,MienTrung,Ban phim,3,816000,550000,2448000,798000
518,24/03/2023,3,MienBac,Tai nghe,2,510000,250000,1020000,520000
519,17/07/2023,7,MienTrung,Ban phim,1,824000,550000,824000,274000
520,01/06/2023,6,MienBac,Dien thoai,1,7760000,6000000,7760000,1760000
521,24/09/2023,9,MienBac,Dien thoai,4,8320000,6000000,33280000,9280000
522,17/01/2023,1,MienTrung,Dien thoai,5,8240000,6600000,41200000,8200000
523,06/11/2023,11,MienTrung,Ban phim,3,800000,550000,2400000,750000
524,16/08/2023,8,MienBac,Laptop Dell,1,15600000,12000000,15600000,3600000
525,03/05/2023,5,MienTrung,Dien thoai,3,7840000,6600000,23520000,3720000
526,15/12/2023,12,MienBac,Ban phim,5,768000,500000,3840000,1340000
527,03/06/2023,6,MienNam,Chuot quang,1,198000,100000,198000,98000
528,12/07/2023,7,MienBac,Ban phim,4,768000,500000,3072000,1072000
529,17/09/2023,9,MienTrung,Chuot quang,2,202000,110000,404000,184000
530,28/12/2023,12,MienNam,Chuot quang,7,190000,100000,1330000,630000
531,11/01/2023,1,MienBac,Ban phim,6,784000,500000,4704000,1704000
532,05/04/2023,4,MienNam,Dien thoai,3,7680000,6000000,23040000,5040000
533,22/03/2023,3,MienTrung,Laptop Dell,4,14550000,13200000,58200000,5400000
534,12/07/2023,7,MienTrung,Chuot quang,1,206000,110000,206000,96000
535,04/07/2023,7,MienNam,Ban phim,3,808000,500000,2424000,924000
536,22/09/2023,9,MienTrung,Chuot quang,4,198000,110000,792000,352000
537,28/11/2023,11,MienTrung,Ban phim,3,824000,550000,2472000,822000
538,10/06/2023,6,MienNam,Tai nghe,2,475000,250000,950000,450000
539,17/06/2023,6,MienTrung,Tai nghe,3,490000,275000,1470000,645000
540,11/10/2023,10,MienBac,Dien thoai,2,7600000,6000000,15200000,3200000
541,18/04/2023,4,MienNam,Tai nghe,1,515000,250000,515000,265000
542,05/02/2023,2,MienNam,Laptop Dell,1,14850000,12000000,14850000,2850000
543,16/09/2023,9,MienBac,Dien thoai,5,7760000,6000000,38800000,8800000
544,03/01/2023,1,MienBac,Chuot quang,3,206000,100000,618000,318000
545,21/11/2023,11,MienNam,Laptop Dell,7,14850000,12000000,103950000,19950000
546,23/09/2023,9,MienNam,Chuot quang,3,196000,100000,588000,288000
547,10/08/2023,8,MienNam,Chuot quang,5,192000,100000,960000,460000
548,21/08/2023,8,MienTrung,Ban phim,5,824000,550000,4120000,1370000
549,05/09/2023,9,MienTrung,Ban phim,3,792000,550000,2376000,726000
550,06/10/2023,10,MienNam,Ban phim,2,784000,500000,1568000,568000
551,01/05/2023,5,MienTrung,Laptop Dell,4,15000000,13200000,60000000,7200000
552,02/08/2023,8,MienBac,Chuot quang,4,194000,100000,776000,376000
553,21/04/2023,4,MienTrung,Tai nghe,2,505000,275000,1010000,460000
554,20/07/2023,7,MienBac,Chuot quang,3,200000,100000,600000,300000
555,22/07/2023,7,MienTrung,Tai nghe,3,490000,275000,1470000,645000
556,24/09/2023,9,MienNam,Tai nghe,3,495000,250000,1485000,735000
557,18/09/2023,9,MienNam,Laptop Dell,4,14550000,12000000,58200000,10200000
558,23/05/2023,5,MienBac,Ban phim,3,776000,500000,2328000,828000
559,08/05/2023,5,MienBac,Dien thoai,1,7920000,6000000,7920000,1920000
560,16/04/2023,4,MienTrung,Dien thoai,5,8000000,6600000,40000000,7000000
561,01/04/2023,4,MienTrung,Dien thoai,3,8240000,6600000,24720000,4920000
562,18/01/2023,1,MienBac,Tai nghe,8,490000,250000,3920000,1920000
563,04/01/2023,1,MienNam,Tai nghe,3,510000,250000,1530000,780000
564,14/11/2023,11,MienTrung,Ban phim,3,760000,550000,2280000,630000
565,22/08/2023,8,MienBac,Dien thoai,3,7760000,6000000,23280000,5280000
566,09/04/2023,4,MienNam,Laptop Dell,4,15450000,12000000,61800000,13800000
567,18/04/2023,4,MienBac,Ban phim,4,800000,500000,3200000,1200000
568,07/12/2023,12,MienTrung,Dien thoai,3,7920000,6600000,23760000,3960000
569,19/04/2023,4,MienTrung,Dien thoai,5,8160000,6600000,40800000,7800000
570,25/03/2023,3,MienBac,Tai nghe,4,520000,250000,2080000,1080000
571,04/09/2023,9,MienNam,Ban phim,5,768000,500000,3840000,1340000
572,27/09/2023,9,MienTrung,Chuot quang,5,198000,110000,990000,440000
573,17/10/2023,10,MienBac,Tai nghe,2,515000,250000,1030000,530000
574,03/12/2023,12,MienTrung,Dien thoai,5,7840000,6600000,39200000,6200000
575,10/05/2023,5,MienNam,Chuot quang,2,190000,100000,380000,180000
576,19/11/2023,11,MienBac,Laptop Dell,9,14550000,12000000,130950000,22950000
577,14/03/2023,3,MienNam,Ban phim,4,800000,500000,3200000,1200000
578,24/04/2023,4,MienNam,Ban phim,1,816000,500000,816000,316000
579,18/05/2023,5,MienTrung,Dien thoai,3,7760000,6600000,23280000,3480000
580,04/01/2023,1,MienNam,Dien thoai,7,8240000,6000000,57680000,15680000
581,24/10/2023,10,MienNam,Laptop Dell,2,15000000,12000000,30000000,6000000
582,01/11/2023,11,MienNam,Laptop Dell,6,15300000,12000000,91800000,19800000
583,28/04/2023,4,MienTrung,Chuot quang,2,200000,110000,400000,180000
584,09/02/2023,2,MienBac,Dien thoai,1,8080000,6000000,8080000,2080000
585,25/09/2023,9,MienTrung,Laptop Dell,5,15300000,13200000,76500000,10500000
586,27/09/2023,9,MienNam,Ban phim,1,776000,500000,776000,276000
587,08/02/2023,2,MienNam,Chuot quang,5,204000,100000,1020000,520000
588,10/05/2023,5,MienBac,Dien thoai,4,8000000,6000000,32000000,8000000
589,07/10/2023,10,MienBac,Ban phim,3,824000,500000,2472000,972000
590,22/06/2023,6,MienBac,Laptop Dell,1,14700000,12000000,14700000,2700000
591,18/09/2023,9,MienNam,Tai nghe,1,505000,250000,505000,255000
592,22/04/2023,4,MienNam,Tai nghe,1,500000,250000,500000,250000
593,01/02/2023,2,MienBac,Tai nghe,5,520000,250000,2600000,1350000
594,11/12/2023,12,MienNam,Tai nghe,8,495000,250000,3960000,1960000
595,21/01/2023,1,MienNam,Ban phim,4,808000,500000,3232000,1232000
596,17/04/2023,4,MienTrung,Chuot quang,1,200000,110000,200000,90000
597,14/08/2023,8,MienNam,Dien thoai,2,8080000,6000000,16160000,4160000
598,23/11/2023,11,MienBac,Dien thoai,3,8160000,6000000,24480000,6480000
599,16/02/2023,2,MienNam,Dien thoai,5,8320000,6000000,41600000,11600000
600,14/04/2023,4,MienBac,Chuot quang,4,190000,100000,760000,360000
601,25/11/2023,11,MienNam,Laptop Dell,3,15600000,12000000,46800000,10800000
602,06/12/2023,12,MienTrung,Laptop Dell,1,14400000,13200000,14400000,1200000
603,02/06/2023,6,MienNam,Chuot quang,4,198000,100000,792000,392000
604,24/08/2023,8,MienBac,Laptop Dell,1,15000000,12000000,15000000,3000000
605,26/12/2023,12,MienTrung,Chuot quang,7,192000,110000,1344000,574000
606,28/02/2023,2,MienNam,Chuot quang,4,194000,100000,776000,376000
607,01/12/2023,12,MienTrung,Chuot quang,8,202000,110000,1616000,736000
608,15/11/2023,11,MienBac,Ban phim,1,832000,500000,832000,332000
609,12/02/2023,2,MienNam,Laptop Dell,3,15000000,12000000,45000000,9000000
610,19/09/2023,9,MienNam,Laptop Dell,5,14400000,12000000,72000000,12000000
611,06/04/2023,4,MienTrung,Chuot quang,4,192000,110000,768000,328000
612,06/11/2023,11,MienNam,Chuot quang,1,196000,100000,196000,96000
613,19/11/2023,11,MienNam,Dien thoai,3,8320000,6000000,24960000,6960000
614,08/09/2023,9,MienNam,Ban phim,2,824000,500000,1648000,648000
615,06/11/2023,11,MienBac,Dien thoai,3,7840000,6000000,23520000,5520000
616,22/01/2023,1,MienTrung,Ban phim,5,824000,550000,4120000,1370000
617,27/05/2023,5,MienNam,Chuot quang,3,204000,100000,612000,312000
618,26/11/2023,11,MienTrung,Ban phim,3,792000,550000,2376000,726000
619,23/09/2023,9,MienTrung,Ban phim,5,800000,550000,4000000,1250000
620,13/08/2023,8,MienBac,Tai nghe,5,515000,250000,2575000,1325000
621,09/03/2023,3,MienNam,Tai nghe,2,520000,250000,1040000,540000
622,24/02/2023,2,MienTrung,Tai nghe,5,495000,275000,2475000,1100000
623,24/04/2023,4,MienBac,Ban phim,2,776000,500000,1552000,552000
624,19/03/2023,3,MienBac,Ban phim,5,776000,500000,3880000,1380000
625,13/09/2023,9,MienBac,Ban phim,5,776000,500000,3880000,1380000
626,26/05/2023,5,MienBac,Dien thoai,4,8080000,6000000,32320000,8320000
627,26/08/2023,8,MienTrung,Laptop Dell,1,14550000,13200000,14550000,1350000
628,24/10/2023,10,MienNam,Ban phim,1,760000,500000,760000,260000
629,09/10/2023,10,MienTrung,Ban phim,3,816000,550000,2448000,798000
630,27/06/2023,6,MienNam,Chuot quang,2,202000,100000,404000,204000
631,25/12/2023,12,MienTrung,Chuot quang,8,194000,110000,1552000,672000
632,15/08/2023,8,MienTrung,Dien thoai,2,7680000,6600000,15360000,2160000
633,17/12/2023,12,MienTrung,Laptop Dell,5,14700000,13200000,73500000,7500000
634,12/01/2023,1,MienNam,Tai nghe,1,490000,250000,490000,240000
635,22/08/2023,8,MienBac,Laptop Dell,3,15600000,12000000,46800000,10800000
636,07/06/2023,6,MienBac,Dien thoai,4,7920000,6000000,31680000,7680000
637,04/07/2023,7,MienNam,Chuot quang,1,206000,100000,206000,106000
638,24/10/2023,10,MienBac,Dien thoai,1,8160000,6000000,8160000,2160000
639,14/01/2023,1,MienNam,Chuot quang,7,192000,100000,1344000,644000
640,24/02/2023,2,MienTrung,Chuot quang,3,194000,110000,582000,252000
